Id,predicted
0,0.09999999999999999
1,0.11999999999999998
2,0.11999999999999998
3,0.23999999999999996
4,0.25
5,0.039999999999999994
6,0.6199999999999999
7,0.029999999999999995
8,0.06999999999999999
9,0.34
10,0.26999999999999996
11,0.18999999999999995
12,0.13999999999999999
13,0.049999999999999996
14,0.049999999999999996
15,0.21999999999999997
16,0.11999999999999998
17,0.13999999999999999
18,0.07999999999999999
19,0.22999999999999998
20,0.41
21,0.45999999999999996
22,0.08999999999999998
23,0.049999999999999996
24,0.35999999999999993
25,0.029999999999999995
26,0.35
27,0.3799999999999999
28,0.039999999999999994
29,0.029999999999999995
30,0.6599999999999999
31,0.10999999999999999
32,0.09999999999999999
33,0.25
34,0.55
35,0.21999999999999997
36,0.13
37,0.26999999999999996
38,0.039999999999999994
39,0.07999999999999999
40,0.039999999999999994
41,0.049999999999999996
42,0.35999999999999993
43,0.049999999999999996
44,0.35999999999999993
45,0.09999999999999999
46,0.39999999999999997
47,0.06999999999999999
48,0.019999999999999997
49,0.21
50,0.18999999999999995
51,0.35999999999999993
52,0.05999999999999999
53,0.19999999999999998
54,0.10999999999999999
55,0.26
56,0.42
57,0.19999999999999998
58,0.41
59,0.3899999999999999
60,0.14999999999999997
61,0.08999999999999998
62,0.06999999999999999
63,0.06999999999999999
64,0.11999999999999998
65,0.029999999999999995
66,0.22999999999999998
67,0.05999999999999999
68,0.049999999999999996
69,0.039999999999999994
70,0.039999999999999994
71,0.35
72,0.37
73,0.13999999999999999
74,0.19999999999999998
75,0.049999999999999996
76,0.07999999999999999
77,0.65
78,0.049999999999999996
79,0.45999999999999996
80,0.34
81,0.17
82,0.15999999999999998
83,0.22999999999999998
84,0.35
85,0.009999999999999998
86,0.39999999999999997
87,0.3799999999999999
88,0.13
89,0.049999999999999996
90,0.5099999999999999
91,0.21
92,0.43999999999999995
93,0.029999999999999995
94,0.5899999999999999
95,0.029999999999999995
96,0.13
97,0.05999999999999999
98,0.15999999999999998
99,0.049999999999999996
100,0.43999999999999995
101,0.049999999999999996
102,0.30999999999999994
103,0.039999999999999994
104,0.019999999999999997
105,0.049999999999999996
106,0.029999999999999995
107,0.029999999999999995
108,0.10999999999999999
109,0.06999999999999999
110,0.5
111,0.22999999999999998
112,0.15999999999999998
113,0.21
114,0.06999999999999999
115,0.5299999999999999
116,0.08999999999999998
117,0.029999999999999995
118,0.049999999999999996
119,0.21999999999999997
120,0.029999999999999995
