Id,predicted
0,0.05090909090909091
1,0.039999999999999994
2,0.06181818181818182
3,0.1990909090909091
4,0.36727272727272725
5,0.007272727272727272
6,0.7800000000000001
7,0.005454545454545454
8,0.027272727272727275
9,0.37454545454545457
10,0.3045454545454545
11,0.16454545454545455
12,0.10818181818181818
13,0.014545454545454547
14,0.008181818181818182
15,0.14090909090909093
16,0.06909090909090908
17,0.08545454545454545
18,0.02636363636363637
19,0.2781818181818182
20,0.38999999999999996
21,0.6045454545454546
22,0.03090909090909091
23,0.011818181818181821
24,0.38272727272727275
25,0.013636363636363637
26,0.31636363636363635
27,0.47363636363636363
28,0.005454545454545454
29,0.0036363636363636364
30,0.7509090909090909
31,0.053636363636363635
32,0.06363636363636363
33,0.35909090909090907
34,0.619090909090909
35,0.1390909090909091
36,0.0609090909090909
37,0.21636363636363637
38,0.017272727272727276
39,0.03363636363636364
40,0.00818181818181818
41,0.013636363636363636
42,0.42454545454545456
43,0.01181818181818182
44,0.39181818181818184
45,0.0590909090909091
46,0.5245454545454545
47,0.04181818181818182
48,0.0009090909090909091
49,0.16454545454545452
50,0.10454545454545454
51,0.34181818181818185
52,0.024545454545454544
53,0.1618181818181818
54,0.0590909090909091
55,0.17727272727272725
56,0.43727272727272726
57,0.16818181818181815
58,0.3754545454545455
59,0.45454545454545453
60,0.11181818181818182
61,0.02090909090909091
62,0.031818181818181815
63,0.022727272727272728
64,0.09999999999999999
65,0.004545454545454545
66,0.1845454545454545
67,0.01818181818181818
68,0.01
69,0.015454545454545455
70,0.01636363636363636
71,0.31
72,0.45818181818181813
73,0.10363636363636364
74,0.1281818181818182
75,0.01818181818181818
76,0.035454545454545454
77,0.8009090909090909
78,0.008181818181818182
79,0.5636363636363636
80,0.40909090909090906
81,0.16545454545454544
82,0.09818181818181819
83,0.2872727272727273
84,0.32272727272727275
85,0.0009090909090909091
86,0.5563636363636364
87,0.51
88,0.0990909090909091
89,0.015454545454545457
90,0.7218181818181818
91,0.12090909090909091
92,0.5281818181818182
93,0.0027272727272727275
94,0.6718181818181819
95,0.004545454545454545
96,0.09181818181818181
97,0.031818181818181815
98,0.1318181818181818
99,0.011818181818181818
100,0.519090909090909
101,0.01090909090909091
102,0.30363636363636365
103,0.004545454545454545
104,0.0009090909090909091
105,0.027272727272727275
106,0.009090909090909092
107,0.007272727272727272
108,0.04454545454545455
109,0.012727272727272728
110,0.5936363636363636
111,0.1672727272727273
112,0.16636363636363635
113,0.09636363636363635
114,0.02090909090909091
115,0.5545454545454547
116,0.028181818181818183
117,0.005454545454545454
118,0.019090909090909092
119,0.18272727272727274
120,0.010000000000000002
121,0.01
122,0.04818181818181817
123,0.0036363636363636364
124,0.01
125,0.04454545454545455
126,0.2827272727272727
127,0.04363636363636363
128,0.45181818181818184
129,0.4127272727272727
130,0.5918181818181818
131,0.10363636363636364
132,0.0609090909090909
133,0.011818181818181821
134,0.6981818181818182
135,0.2790909090909091
136,0.22363636363636363
137,0.05454545454545454
138,0.04363636363636363
139,0.1672727272727273
140,0.7163636363636363
141,0.09272727272727271
142,0.19999999999999996
143,0.21999999999999997
144,0.7445454545454544
145,0.19454545454545455
146,0.3463636363636363
147,0.034545454545454546
148,0.0918181818181818
149,0.007272727272727272
150,0.28363636363636363
151,0.10909090909090907
152,0.1
153,0.05454545454545454
154,0.1809090909090909
155,0.3909090909090908
156,0.03636363636363636
157,0.11454545454545455
158,0.11727272727272726
159,0.5018181818181818
160,0.004545454545454545
161,0.02363636363636364
162,0.9236363636363637
163,0.007272727272727272
164,0.4772727272727273
165,0.07090909090909091
166,0.21181818181818182
167,0.06999999999999999
168,0.08272727272727272
169,0.012727272727272728
170,0.050909090909090904
171,0.0036363636363636364
172,0.005454545454545454
173,0.024545454545454547
174,0.10999999999999999
175,0.4136363636363636
176,0.23090909090909092
177,0.01818181818181818
178,0.05727272727272728
179,0.46090909090909093
180,0.09
181,0.07
182,0.08454545454545453
183,0.17727272727272725
184,0.03909090909090909
185,0.36181818181818187
186,0.007272727272727272
187,0.010000000000000002
188,0.32454545454545447
189,0.6645454545454547
190,0.1745454545454545
191,0.0
192,0.6472727272727273
193,0.34272727272727277
194,0.41909090909090907
195,0.010909090909090908
196,0.4309090909090909
197,0.25636363636363635
198,0.028181818181818183
199,0.05999999999999999
200,0.2427272727272727
201,0.08272727272727272
202,0.005454545454545454
203,0.009090909090909092
204,0.08454545454545452
205,0.30272727272727273
206,0.6554545454545455
207,0.07727272727272726
208,0.2163636363636363
209,0.16454545454545455
210,0.21363636363636362
211,0.0018181818181818182
212,0.19181818181818183
213,0.3090909090909091
214,0.16545454545454544
215,0.17090909090909093
216,0.07545454545454547
217,0.0609090909090909
218,0.10727272727272728
219,0.014545454545454547
220,0.014545454545454549
221,0.31454545454545463
222,0.4109090909090909
223,0.5599999999999999
224,0.5636363636363636
225,0.5454545454545454
226,0.0036363636363636364
227,0.7227272727272727
228,0.4554545454545455
229,0.3209090909090909
230,0.14181818181818182
231,0.15363636363636363
232,0.07090909090909091
233,0.04454545454545454
234,0.30454545454545456
235,0.009090909090909092
236,0.3209090909090909
237,0.5881818181818181
238,0.011818181818181818
239,0.30818181818181817
240,0.010909090909090908
241,0.18636363636363634
242,0.17363636363636364
243,0.02818181818181818
244,0.7381818181818183
245,0.4263636363636364
246,0.19545454545454544
247,0.0609090909090909
248,0.3990909090909091
249,0.04818181818181818
250,0.017272727272727273
251,0.14363636363636362
252,0.5445454545454546
253,0.014545454545454547
254,0.12090909090909091
255,0.007272727272727272
256,0.0018181818181818182
257,0.12090909090909091
258,0.5445454545454546
259,0.13818181818181818
260,0.006363636363636363
261,0.01181818181818182
262,0.041818181818181824
263,0.013636363636363636
264,0.053636363636363635
265,0.05909090909090909
266,0.05454545454545456
267,0.046363636363636364
268,0.14818181818181816
269,0.03636363636363636
270,0.6881818181818182
271,0.007272727272727272
272,0.03727272727272727
273,0.26363636363636367
274,0.3227272727272727
275,0.5254545454545455
276,0.020909090909090912
277,0.10090909090909089
278,0.026363636363636363
279,0.24090909090909088
280,0.2181818181818182
281,0.046363636363636364
282,0.05727272727272727
283,0.03545454545454546
284,0.41000000000000003
285,0.11545454545454546
286,0.49545454545454537
287,0.0036363636363636364
288,0.22636363636363638
289,0.0
290,0.015454545454545455
291,0.013636363636363637
292,0.5545454545454546
293,0.0036363636363636364
294,0.06999999999999999
295,0.6818181818181817
296,0.34272727272727266
297,0.06272727272727271
298,0.13909090909090907
299,0.034545454545454546
300,0.010909090909090908
301,0.8263636363636363
302,0.015454545454545453
303,0.24727272727272726
304,0.0018181818181818182
305,0.2672727272727273
306,0.007272727272727273
307,0.28454545454545455
308,0.03636363636363636
309,0.48272727272727267
310,0.00818181818181818
311,0.4554545454545454
312,0.6381818181818182
313,0.06636363636363635
314,0.06363636363636364
315,0.5263636363636365
316,0.38181818181818183
317,0.2690909090909091
318,0.014545454545454545
319,0.02090909090909091
320,0.3581818181818181
321,0.0
322,0.07636363636363636
323,0.2772727272727273
324,0.03909090909090909
325,0.32909090909090905
326,0.1181818181818182
327,0.3318181818181818
328,0.8609090909090908
329,0.06818181818181818
330,0.3
331,0.045454545454545456
332,0.29909090909090913
333,0.07818181818181817
334,0.1109090909090909
335,0.31727272727272726
336,0.07727272727272727
337,0.45909090909090905
338,0.11454545454545455
339,0.0927272727272727
340,0.04636363636363636
341,0.06636363636363636
342,0.3427272727272727
343,0.04363636363636364
344,0.01
345,0.799090909090909
346,0.047272727272727265
347,0.32181818181818184
348,0.3118181818181818
349,0.03636363636363637
350,0.01909090909090909
351,0.38636363636363635
352,0.01818181818181818
353,0.03090909090909091
354,0.005454545454545454
355,0.05636363636363637
356,0.19545454545454546
357,0.6281818181818183
358,0.0009090909090909091
359,0.07999999999999999
360,0.00818181818181818
361,0.015454545454545457
362,0.2609090909090909
363,0.1990909090909091
364,0.10090909090909089
365,0.1709090909090909
366,0.1918181818181818
367,0.22818181818181818
368,0.16727272727272727
369,0.07363636363636362
370,0.3281818181818182
371,0.30454545454545456
372,0.27636363636363637
373,0.12545454545454546
374,0.6481818181818182
375,0.24
