Id,predicted
0,0.26736315412362177
1,0.5540665660987424
2,0.08571364510893217
3,0.35454601127606056
4,0.3567225579523403
5,0.0
6,0.37263422394909695
7,0.0
8,0.0
9,0.1784105829822608
10,0.3583214891164575
11,0.4601574871417901
12,0.4464608337488552
13,0.0902265141248592
14,0.0
15,0.35509287762588276
16,0.18205634170204715
17,0.3633206106016742
18,0.0
19,0.359684809283774
20,0.4633390190004143
21,0.6289690895032317
22,0.0
23,0.0
24,0.0901830237475285
25,0.1743104789073338
26,0.3595622562644791
27,0.46516341758835467
28,0.0
29,0.0
30,0.7190215981244299
31,0.1759401592337914
32,0.4445337659635807
33,0.0
34,0.35176494098539973
35,0.3564023928740145
36,0.27047916999678784
37,0.1804095378723877
38,0.0
39,0.0902265141248592
40,0.17885892018789434
41,0.4514691071944422
42,0.271057226323032
43,0.3646116770883743
44,0.44294757601445384
45,0.5392344029613367
46,0.7290218363189321
47,0.18205634170204715
48,0.0
49,0.5522915901417753
50,0.3641027260022081
51,0.35570098752275575
52,0.17754940493976262
53,0.0
54,0.17544833165082713
55,0.4480641472011839
56,0.35928558156348395
57,0.4432598229800825
58,0.5500815104900509
59,0.36251653605308126
60,0.3628722733960406
61,0.18578832916511342
62,0.35427167957408795
63,0.17701966209314232
64,0.17762846758172685
65,0.0
66,0.5494291142101277
67,0.0
68,0.1746662162502932
69,0.0
70,0.08859683379840164
71,0.2670074167806625
72,0.35915506643715367
73,0.0902265141248592
74,0.08859683379840164
75,0.26597223323450325
76,0.0
77,0.45063756916293507
78,0.27051708526044393
79,0.35619874735936247
80,0.4644057806447749
81,0.6385857444257784
82,0.26736315412362177
83,0.4645418708847798
84,0.35729310972552514
85,0.1759401592337914
86,0.5530026144431766
87,0.8170889272707136
88,0.5440674464206039
89,0.08867589644036585
90,0.6333079530154978
91,0.35464219742122666
92,0.2683480431372235
93,0.0
94,0.6408070182991902
95,0.0
96,0.271057226323032
97,0.08571364510893217
98,0.5551253562002716
99,0.26605129587646753
100,0.2648492399978217
101,0.0
102,0.5498071787880784
103,0.18291107272928644
104,0.1804095378723877
105,0.0
106,0.0
107,0.0
108,0.0902265141248592
109,0.3574611829755436
110,0.3554302450754031
111,0.266219369126486
112,0.18205634170204715
113,0.5421966542927704
114,0.0901830237475285
115,0.7284980257259543
116,0.26326305004869477
117,0.09395850158792547
118,0.5386120602520422
119,0.44645724449423535
120,0.0
121,0.08867589644036585
122,0.2659663009808608
123,0.17754940493976262
124,0.0902265141248592
125,0.0
126,0.18418501571278467
127,0.2683405385841641
128,0.6366622658951239
129,0.4499184895099489
130,0.719274666270055
131,0.0
132,0.5387860657557032
133,0.17544833165082713
134,0.35327206829256236
135,0.5414781254383098
136,0.26457256529682655
137,0.0
138,0.0
139,0.3575253861106961
140,0.449419495825669
141,0.4571517454330258
142,0.5354581291152201
143,0.2638711599455678
144,0.3611611874285962
145,0.6398221292855886
146,0.6223746261085178
147,0.0
148,0.26732523885996573
149,0.0
150,0.2648492399978217
151,0.6393378062556836
152,0.2743680394603132
153,0.6456492577839478
154,0.4498805742462928
155,0.2825290195600634
156,0.0
157,0.08973468654189495
158,0.26910255781595543
159,0.2693621090137487
160,0.0902265141248592
161,0.0
162,0.7139129984805314
163,0.08973468654189495
164,0.2738762118773489
165,0.26728174848263503
166,0.44991255725630636
167,0.1804095378723877
168,0.18263439802829132
169,0.2688323661671284
170,0.08973468654189495
171,0.08973468654189495
172,0.2638711599455678
173,0.36443767158471335
174,0.36464724935300774
175,0.3646116770883743
176,0.4622727243458258
177,0.44695389517949263
178,0.4461370794159094
179,0.6261329804457129
180,0.18418501571278467
181,0.2722393654495757
182,0.2628123698440387
183,0.5538629205840905
184,0.0902265141248592
185,0.18201285132471648
186,0.08867589644036585
187,0.0
188,0.17996120066675417
189,0.44903425571060634
190,0.3693805174124889
191,0.0
192,0.2640451654492288
193,0.6284393466566114
194,0.547378259557885
195,0.0
196,0.5371827523033744
197,0.448678518367647
198,0.2728174217758198
199,0.17762846758172685
200,0.08842282829474067
201,0.18941931674573473
202,0.0902265141248592
203,0.0
204,0.17996120066675417
205,0.37418484163359034
206,0.7305931667612473
207,0.533698729668152
208,0.2722393654495757
209,0.2728174217758198
210,0.35587499302641673
211,0.0
212,0.4501078263163148
213,0.1746662162502932
214,0.46202716075326006
215,0.4475271284034437
216,0.08895257114136099
217,0.26567484577568634
218,0.08571364510893217
219,0.08895257114136099
220,0.08895257114136099
221,0.5464357517702646
222,0.3752076459108481
223,0.5362845308988045
224,0.4464608337488552
225,0.5395234569312332
226,0.0
227,0.6382300070828192
228,0.1791355948888895
229,0.3784465719432769
230,0.26326305004869477
231,0.2823550140564024
232,0.17890241056522505
233,0.0
234,0.4506499484318365
235,0.09182982757718797
236,0.4480126852810217
237,0.6459458163069036
238,0.17868725768325594
239,0.08571364510893217
240,0.0
241,0.1804095378723877
242,0.3624730456757505
243,0.35254705638593364
244,0.36091526188994155
245,0.5337777923101161
246,0.09395850158792547
247,0.17996120066675417
248,0.5518923624214852
249,0.0
250,0.3572339309055217
251,0.36443767158471335
252,0.3625955986950455
253,0.0
254,0.4475271284034437
255,0.0
256,0.08973468654189495
257,0.35193894648906066
258,0.3602138565386828
259,0.3567225579523403
260,0.0
261,0.08571364510893217
262,0.6358801504945899
263,0.08973468654189495
264,0.462525792491451
265,0.3569448769356251
266,0.0
267,0.2685145440878251
268,0.5519714250634494
269,0.3699250407632885
270,0.4493760054483383
271,0.17882334792326082
272,0.37130758519776336
273,0.36168499802157406
274,0.5541159887297157
275,0.2759713529126419
