Id,predicted
0,0.09025540233813961
1,0.2824972022382581
2,0.09025540233813961
3,0.36164771172690974
4,0.26758302950494045
5,0.0
6,0.45771361131135857
7,0.35614592129618816
8,0.0
9,0.4480485404271643
10,0.36185710363859486
11,0.3750869417181269
12,0.08790414132970842
13,0.26573796774487846
14,0.17744235923990592
15,0.4480485404271643
16,0.36185710363859486
17,0.2699387148039724
18,0.08790414132970842
19,0.35733063932682296
20,0.5513856994054268
21,0.5417496862563908
22,0.0
23,0.08790414132970842
24,0.17783382641517007
25,0.3603466683552821
26,0.3586310721485604
27,0.6459068628311094
28,0.08844815971814265
29,0.0
30,0.5369099090995457
31,0.09025540233813961
32,0.17645126341730985
33,0.17722800876429154
34,0.36463304426916276
35,0.3540931371688907
36,0.18000460542790994
37,0.27210949381671223
38,0.0
39,0.26975823280828104
40,0.17968331246583277
41,0.35842069751887784
42,0.1768033291421548
43,0.3628324297575446
44,0.35712567170573867
45,0.5425264316033724
46,0.4589484656555679
47,0.2680384818898449
48,0.0
49,0.3737919159049878
50,0.17783382641517007
51,0.35733665688531147
52,0.08887283934027938
53,0.17765334441947872
54,0.17798637762834016
55,0.3546486262252228
56,0.26573796774487846
57,0.5397504909728045
58,0.6422183325788733
59,0.1800090297185107
60,0.4507299429788742
61,0.44729353685915724
62,0.17870356205628227
63,0.08835516942401216
64,0.18164310629899982
65,0.354763358298328
66,0.7305735020028854
67,0.0
68,0.0
69,0.0
70,0.17789338733420967
71,0.17979362024833712
72,0.4518155768803283
73,0.08887283934027938
74,0.17968331246583277
75,0.08790414132970842
76,0.0
77,0.35766969009417293
78,0.0921048883888023
79,0.5414430015196963
80,0.5502431793222976
81,0.7337995334929199
82,0.1784110572504769
83,0.46296873071897043
84,0.4467156954739602
85,0.08953821791019752
86,0.7278965237417764
87,0.7338984958623788
88,0.5519514595728358
89,0.0
90,0.0
91,0.2715594578697895
92,0.2663151985801853
93,0.0
94,0.36978312150948317
95,0.0
96,0.45324038330885424
97,0.0
98,0.7278905061832878
99,0.18055304810694495
100,0.4493425374214948
101,0.09025540233813961
102,0.7291915495549155
103,0.3594084280454323
104,0.0
105,0.08757842407703047
